Index	Date	Time	Readings (%RH)	Readings (�C)	Type
3020	1/12/2017	5:09:57 AM	79.6	23.1	
3021	1/12/2017	6:09:57 AM	79.5	23.1	
3022	1/12/2017	7:09:57 AM	79.9	23.1	
3023	1/12/2017	8:09:57 AM	80.2	23.3	
3024	1/12/2017	9:09:57 AM	78.8	23.8	
3025	1/12/2017	10:09:57 AM	72.6	25.1	
3026	1/12/2017	11:09:57 AM	69.4	25.8	
3027	1/12/2017	12:09:57 PM	67.2	27.1	
3028	1/12/2017	1:09:57 PM	64.7	27.7	
3029	1/12/2017	2:09:57 PM	58.1	28.9	
3030	1/12/2017	3:09:57 PM	57.9	29.6	
3031	1/12/2017	4:09:57 PM	57.2	30.2	
3032	1/12/2017	5:09:57 PM	54.0	31.9	
3033	1/12/2017	6:09:57 PM	46.0	34.3	
3034	1/12/2017	7:09:57 PM	53.9	31.8	
3035	1/12/2017	8:09:57 PM	61.2	29.7	
3036	1/12/2017	9:09:57 PM	67.7	28.1	
3037	1/12/2017	10:09:57 PM	71.6	26.8	
3038	1/12/2017	11:09:57 PM	72.5	26.2	
3039	1/13/2017	12:09:57 AM	73.5	25.4	
3040	1/13/2017	1:09:57 AM	74.1	25.3	
3041	1/13/2017	2:09:57 AM	74.8	24.9	
3042	1/13/2017	3:09:57 AM	75.1	24.8	
3043	1/13/2017	4:09:57 AM	76.1	24.3	
3044	1/13/2017	5:09:57 AM	76.9	23.8	
3045	1/13/2017	6:09:57 AM	77.4	24.1	
3046	1/13/2017	7:09:57 AM	77.7	24.6	
3047	1/13/2017	8:09:57 AM	79.5	25.4	
3048	1/13/2017	9:09:57 AM	78.6	25.9	
3049	1/13/2017	10:09:57 AM	78.2	26.5	
3050	1/13/2017	11:09:57 AM	75.2	27.4	
3051	1/13/2017	12:09:57 PM	71.4	28.8	
3052	1/13/2017	1:09:57 PM	73.9	28.4	
3053	1/13/2017	2:09:57 PM	69.3	28.7	
3054	1/13/2017	3:09:57 PM	64.6	29.9	
3055	1/13/2017	4:09:57 PM	64.0	30.8	
3056	1/13/2017	5:09:57 PM	62.4	30.2	
3057	1/13/2017	6:09:57 PM	70.3	29.1	
3058	1/13/2017	7:09:57 PM	75.1	26.9	
3059	1/13/2017	8:09:57 PM	77.6	27.0	
3060	1/13/2017	9:09:57 PM	77.3	26.8	
3061	1/13/2017	10:09:57 PM	77.8	26.8	
3062	1/13/2017	11:09:57 PM	78.5	26.5	
3063	1/14/2017	12:09:57 AM	78.5	26.1	
3064	1/14/2017	1:09:57 AM	78.9	25.8	
3065	1/14/2017	2:09:57 AM	79.4	25.2	
3066	1/14/2017	3:09:57 AM	80.1	25.1	
3067	1/14/2017	4:09:57 AM	80.6	24.9	
3068	1/14/2017	5:09:57 AM	80.4	24.6	
3069	1/14/2017	6:09:57 AM	81.4	24.4	
3070	1/14/2017	7:09:57 AM	81.5	24.5	
3071	1/14/2017	8:09:57 AM	81.6	24.8	
3072	1/14/2017	9:09:57 AM	83.7	25.0	
3073	1/14/2017	10:09:57 AM	83.1	25.3	
3074	1/14/2017	11:09:57 AM	78.0	26.2	
3075	1/14/2017	12:09:57 PM	77.4	26.8	
3076	1/14/2017	1:09:57 PM	74.0	27.3	
3077	1/14/2017	2:09:57 PM	71.2	29.1	
3078	1/14/2017	3:09:57 PM	67.5	29.4	
3079	1/14/2017	4:09:57 PM	65.7	30.3	
3080	1/14/2017	5:09:57 PM	68.1	29.4	
3081	1/14/2017	6:09:57 PM	69.6	28.2	
3082	1/14/2017	7:09:57 PM	71.5	27.4	
3083	1/14/2017	8:09:57 PM	72.6	26.8	
3084	1/14/2017	9:09:57 PM	73.7	26.2	
3085	1/14/2017	10:09:57 PM	75.6	26.0	
3086	1/14/2017	11:09:57 PM	76.5	25.9	
3087	1/15/2017	12:09:57 AM	77.1	25.6	
3088	1/15/2017	1:09:57 AM	78.5	24.9	
3089	1/15/2017	2:09:57 AM	78.0	25.0	
3090	1/15/2017	3:09:57 AM	78.4	24.8	
3091	1/15/2017	4:09:57 AM	80.5	24.3	
3092	1/15/2017	5:09:57 AM	81.4	24.0	
3093	1/15/2017	6:09:57 AM	81.5	23.8	
3094	1/15/2017	7:09:57 AM	81.9	23.9	
3095	1/15/2017	8:09:57 AM	78.4	24.4	
3096	1/15/2017	9:09:57 AM	78.2	24.8	
3097	1/15/2017	10:09:57 AM	77.6	25.2	
3098	1/15/2017	11:09:57 AM	75.7	26.1	
3099	1/15/2017	12:09:57 PM	76.2	26.3	
3100	1/15/2017	1:09:57 PM	75.9	26.2	
3101	1/15/2017	2:09:57 PM	76.6	26.2	
3102	1/15/2017	3:09:57 PM	77.2	26.7	
3103	1/15/2017	4:09:57 PM	74.1	27.2	
3104	1/15/2017	5:09:57 PM	73.8	27.2	
3105	1/15/2017	6:09:57 PM	72.5	27.7	
3106	1/15/2017	7:09:57 PM	72.7	27.4	
3107	1/15/2017	8:09:57 PM	76.6	26.8	
3108	1/15/2017	9:09:57 PM	79.3	26.1	
3109	1/15/2017	10:09:57 PM	80.3	25.9	
3110	1/15/2017	11:09:57 PM	80.9	25.8	
3111	1/16/2017	12:09:57 AM	82.2	25.3	
3112	1/16/2017	1:09:57 AM	82.9	24.9	
3113	1/16/2017	2:09:57 AM	84.3	24.4	
3114	1/16/2017	3:09:57 AM	84.4	24.6	
3115	1/16/2017	4:09:57 AM	84.0	24.7	
3116	1/16/2017	5:09:57 AM	84.6	24.5	
3117	1/16/2017	6:09:57 AM	86.2	24.2	
3118	1/16/2017	7:09:57 AM	86.2	24.3	
3119	1/16/2017	8:09:57 AM	86.9	24.6	
3120	1/16/2017	9:09:57 AM	86.0	24.8	
3121	1/16/2017	10:09:57 AM	86.3	25.3	
3122	1/16/2017	11:09:57 AM	86.7	25.3	
3123	1/16/2017	12:09:57 PM	85.3	25.6	
3124	1/16/2017	1:09:57 PM	85.3	26.1	
3125	1/16/2017	2:09:57 PM	82.1	26.5	
3126	1/16/2017	3:09:57 PM	82.6	25.9	
3127	1/16/2017	4:09:57 PM	85.8	24.1	
3128	1/16/2017	5:09:57 PM	84.7	24.1	
3129	1/16/2017	6:09:57 PM	83.3	23.8	
3130	1/16/2017	7:09:57 PM	83.4	23.7	
3131	1/16/2017	8:09:57 PM	83.8	23.8	
3132	1/16/2017	9:09:57 PM	79.8	23.2	
3133	1/16/2017	10:09:57 PM	79.0	22.8	
3134	1/16/2017	11:09:57 PM	75.5	22.4	
3135	1/17/2017	12:09:57 AM	76.5	22.1	
3136	1/17/2017	1:09:57 AM	74.8	21.7	
3137	1/17/2017	2:09:57 AM	73.4	21.1	
3138	1/17/2017	3:09:57 AM	69.4	20.6	
3139	1/17/2017	4:09:57 AM	65.7	20.1	
3140	1/17/2017	5:09:57 AM	66.1	19.8	
3141	1/17/2017	6:09:57 AM	69.0	19.7	
3142	1/17/2017	7:09:57 AM	69.7	19.6	
3143	1/17/2017	8:09:57 AM	70.3	19.4	
3144	1/17/2017	9:09:57 AM	66.8	19.8	
3145	1/17/2017	10:09:57 AM	65.8	19.9	
3146	1/17/2017	11:09:57 AM	67.2	21.0	
3147	1/17/2017	12:09:57 PM	67.4	21.7	
3148	1/17/2017	1:09:57 PM	66.9	21.7	
3149	1/17/2017	2:09:57 PM	67.2	21.9	
3150	1/17/2017	3:09:57 PM	64.8	21.9	
3151	1/17/2017	4:09:57 PM	64.5	22.2	
3152	1/17/2017	5:09:57 PM	66.2	22.1	
3153	1/17/2017	6:09:57 PM	65.7	22.1	
3154	1/17/2017	7:09:57 PM	63.4	21.8	
3155	1/17/2017	8:09:57 PM	64.2	21.7	
3156	1/17/2017	9:09:57 PM	61.6	21.5	
3157	1/17/2017	10:09:57 PM	62.1	21.3	
3158	1/17/2017	11:09:57 PM	61.2	21.1	
3159	1/18/2017	12:09:57 AM	63.0	20.8	
3160	1/18/2017	1:09:57 AM	62.5	20.3	
3161	1/18/2017	2:09:57 AM	60.9	19.9	
3162	1/18/2017	3:09:57 AM	61.4	19.8	
3163	1/18/2017	4:09:57 AM	61.2	19.6	
3164	1/18/2017	5:09:57 AM	61.4	19.2	
3165	1/18/2017	6:09:57 AM	61.5	18.9	
3166	1/18/2017	7:09:57 AM	62.0	18.9	
3167	1/18/2017	8:09:57 AM	60.9	19.8	
3168	1/18/2017	9:09:57 AM	58.6	20.7	
3169	1/18/2017	10:09:57 AM	56.8	21.8	
3170	1/18/2017	11:09:57 AM	52.8	23.4	
3171	1/18/2017	12:09:57 PM	53.7	23.8	
3172	1/18/2017	1:09:57 PM	52.7	25.9	
3173	1/18/2017	2:09:57 PM	54.0	25.6	
3174	1/18/2017	3:09:57 PM	53.7	27.1	
3175	1/18/2017	4:09:57 PM	53.4	26.4	
3176	1/18/2017	5:09:57 PM	52.6	27.1	
3177	1/18/2017	6:09:57 PM	50.1	28.2	
3178	1/18/2017	7:09:57 PM	57.0	26.0	
3179	1/18/2017	8:09:57 PM	61.0	25.2	
3180	1/18/2017	9:09:57 PM	61.9	24.6	
3181	1/18/2017	10:09:57 PM	63.7	24.4	
3182	1/18/2017	11:09:57 PM	65.0	23.7	
3183	1/19/2017	12:09:57 AM	67.4	23.1	
3184	1/19/2017	1:09:57 AM	70.0	21.6	
3185	1/19/2017	2:09:57 AM	70.5	21.6	
3186	1/19/2017	3:09:57 AM	71.6	21.1	
3187	1/19/2017	4:09:57 AM	72.5	20.7	
3188	1/19/2017	5:09:57 AM	72.7	19.9	
3189	1/19/2017	6:09:57 AM	76.7	19.3	
3190	1/19/2017	7:09:57 AM	79.8	19.8	
3191	1/19/2017	8:09:57 AM	73.9	21.7	
3192	1/19/2017	9:09:57 AM	71.3	23.0	
3193	1/19/2017	10:09:57 AM	65.0	24.8	
3194	1/19/2017	11:09:57 AM	58.7	26.2	
3195	1/19/2017	12:09:57 PM	57.2	27.6	
3196	1/19/2017	1:09:57 PM	54.2	28.8	
3197	1/19/2017	2:09:57 PM	49.5	29.9	
3198	1/19/2017	3:09:57 PM	48.8	30.2	
3199	1/19/2017	4:09:57 PM	44.5	31.1	
3200	1/19/2017	5:09:57 PM	42.9	32.8	
3201	1/19/2017	6:09:57 PM	37.6	35.5	
3202	1/19/2017	7:09:57 PM	43.4	31.7	
3203	1/19/2017	8:09:57 PM	50.3	29.2	
3204	1/19/2017	9:09:57 PM	54.7	27.8	
3205	1/19/2017	10:09:57 PM	55.9	27.1	
3206	1/19/2017	11:09:57 PM	58.3	26.7	
3207	1/20/2017	12:09:57 AM	59.9	26.2	
3208	1/20/2017	1:09:57 AM	64.6	24.8	
3209	1/20/2017	2:09:57 AM	67.2	23.5	
3210	1/20/2017	3:09:57 AM	70.4	22.7	
3211	1/20/2017	4:09:57 AM	69.0	23.0	
3212	1/20/2017	5:09:57 AM	70.0	22.7	
3213	1/20/2017	6:09:57 AM	71.2	22.4	
3214	1/20/2017	7:09:57 AM	71.0	22.9	
3215	1/20/2017	8:09:57 AM	66.4	24.6	
3216	1/20/2017	9:09:57 AM	63.2	25.8	
3217	1/20/2017	10:09:57 AM	60.8	27.2	
3218	1/20/2017	11:09:57 AM	57.1	28.6	
3219	1/20/2017	12:09:57 PM	56.8	29.9	
3220	1/20/2017	1:09:57 PM	54.1	31.1	
3221	1/20/2017	2:09:57 PM	51.8	31.9	
3222	1/20/2017	3:09:57 PM	49.4	32.8	
3223	1/20/2017	4:09:57 PM	50.1	33.2	
3224	1/20/2017	5:09:57 PM	42.2	36.2	
3225	1/20/2017	6:09:57 PM	35.2	39.3	
3226	1/20/2017	7:09:57 PM	46.5	34.1	
3227	1/20/2017	8:09:57 PM	53.8	31.7	
3228	1/20/2017	9:09:57 PM	52.3	30.7	
3229	1/20/2017	10:09:57 PM	54.2	29.7	
3230	1/20/2017	11:09:57 PM	57.8	28.7	
3231	1/21/2017	12:09:57 AM	59.4	28.2	
3232	1/21/2017	1:09:57 AM	62.2	27.7	
3233	1/21/2017	2:09:57 AM	63.6	27.1	
3234	1/21/2017	3:09:57 AM	64.8	26.7	
3235	1/21/2017	4:09:57 AM	68.0	26.1	
3236	1/21/2017	5:09:57 AM	71.4	25.4	
3237	1/21/2017	6:09:57 AM	73.7	25.3	
3238	1/21/2017	7:09:57 AM	76.5	25.2	
3239	1/21/2017	8:09:57 AM	74.0	26.2	
3240	1/21/2017	9:09:57 AM	71.0	26.9	
3241	1/21/2017	10:09:57 AM	67.1	27.7	
3242	1/21/2017	11:09:57 AM	64.0	27.9	
3243	1/21/2017	12:09:57 PM	61.7	28.8	
3244	1/21/2017	1:09:57 PM	64.3	28.6	
3245	1/21/2017	2:09:57 PM	61.2	29.8	
3246	1/21/2017	3:09:57 PM	59.8	30.1	
3247	1/21/2017	4:09:57 PM	59.1	30.2	
3248	1/21/2017	5:09:57 PM	63.0	28.1	
3249	1/21/2017	6:09:57 PM	65.7	27.2	
3250	1/21/2017	7:09:57 PM	66.8	26.5	
3251	1/21/2017	8:09:57 PM	68.6	25.8	
3252	1/21/2017	9:09:57 PM	69.6	25.5	
3253	1/21/2017	10:09:57 PM	70.7	25.1	
3254	1/21/2017	11:09:57 PM	71.2	24.9	
3255	1/22/2017	12:09:57 AM	73.0	24.6	
3256	1/22/2017	1:09:57 AM	73.5	24.3	
3257	1/22/2017	2:09:57 AM	75.1	24.1	
3258	1/22/2017	3:09:57 AM	75.3	23.8	
3259	1/22/2017	4:09:57 AM	76.0	23.7	
3260	1/22/2017	5:09:57 AM	75.9	23.4	
3261	1/22/2017	6:09:57 AM	76.4	23.4	
3262	1/22/2017	7:09:57 AM	78.4	23.3	
3263	1/22/2017	8:09:57 AM	80.4	23.3	
3264	1/22/2017	9:09:57 AM	80.0	23.5	
3265	1/22/2017	10:09:57 AM	76.0	24.8	
3266	1/22/2017	11:09:57 AM	75.0	24.6	
3267	1/22/2017	12:09:57 PM	75.2	25.9	
3268	1/22/2017	1:09:57 PM	72.3	26.1	
3269	1/22/2017	2:09:57 PM	77.3	25.9	
3270	1/22/2017	3:09:57 PM	81.9	26.0	
3271	1/22/2017	4:09:57 PM	79.0	26.4	
3272	1/22/2017	5:09:57 PM	72.7	28.4	
3273	1/22/2017	6:09:57 PM	66.8	29.6	
3274	1/22/2017	7:09:57 PM	74.6	26.8	
3275	1/22/2017	8:09:57 PM	76.5	26.3	
3276	1/22/2017	9:09:57 PM	79.6	25.7	
3277	1/22/2017	10:09:57 PM	79.8	25.3	
3278	1/22/2017	11:09:57 PM	80.1	25.1	
3279	1/23/2017	12:09:57 AM	80.3	25.0	
3280	1/23/2017	1:09:57 AM	80.6	24.9	
3281	1/23/2017	2:09:57 AM	80.5	24.9	
3282	1/23/2017	3:09:57 AM	81.2	24.9	
3283	1/23/2017	4:09:57 AM	81.4	24.8	
3284	1/23/2017	5:09:57 AM	82.3	24.6	
3285	1/23/2017	6:09:57 AM	83.1	24.3	
3286	1/23/2017	7:09:57 AM	84.0	24.6	
3287	1/23/2017	8:09:57 AM	84.5	24.9	
3288	1/23/2017	9:09:57 AM	81.7	25.9	
3289	1/23/2017	10:09:57 AM	79.4	26.5	
3290	1/23/2017	11:09:57 AM	77.7	27.5	
3291	1/23/2017	12:09:57 PM	73.5	28.4	
3292	1/23/2017	1:09:57 PM	70.3	28.9	
3293	1/23/2017	2:09:57 PM	67.0	29.6	
3294	1/23/2017	3:09:57 PM	64.6	30.2	
3295	1/23/2017	4:09:57 PM	62.0	30.5	
3296	1/23/2017	5:09:57 PM	55.8	32.2	
3297	1/23/2017	6:09:57 PM	45.6	36.0	
3298	1/23/2017	7:09:57 PM	56.2	31.8	
3299	1/23/2017	8:09:57 PM	62.3	30.0	
3300	1/23/2017	9:09:57 PM	66.0	28.8	
3301	1/23/2017	10:09:57 PM	69.9	28.2	
3302	1/23/2017	11:09:57 PM	71.8	27.3	
3303	1/24/2017	12:09:57 AM	73.4	26.6	
3304	1/24/2017	1:09:57 AM	74.7	25.9	
3305	1/24/2017	2:09:57 AM	74.6	25.3	
3306	1/24/2017	3:09:57 AM	76.3	24.9	
3307	1/24/2017	4:09:57 AM	76.9	24.5	
3308	1/24/2017	5:09:57 AM	76.9	24.1	
3309	1/24/2017	6:09:57 AM	78.1	23.8	
3310	1/24/2017	7:09:57 AM	78.4	24.3	
3311	1/24/2017	8:09:57 AM	76.0	25.8	
3312	1/24/2017	9:09:57 AM	74.1	27.2	
3313	1/24/2017	10:09:57 AM	70.1	28.4	
3314	1/24/2017	11:09:57 AM	66.3	29.7	
3315	1/24/2017	12:09:57 PM	61.9	31.0	
3316	1/24/2017	1:09:57 PM	59.4	31.9	
3317	1/24/2017	2:09:57 PM	56.9	32.4	
3318	1/24/2017	3:09:57 PM	55.3	33.4	
3319	1/24/2017	4:09:57 PM	53.3	34.1	
3320	1/24/2017	5:09:57 PM	45.5	35.7	
3321	1/24/2017	6:09:57 PM	39.3	37.3	
3322	1/24/2017	7:09:57 PM	48.1	33.7	
3323	1/24/2017	8:09:57 PM	55.7	31.9	
3324	1/24/2017	9:09:57 PM	61.4	30.7	
3325	1/24/2017	10:09:57 PM	61.8	29.9	
3326	1/24/2017	11:09:57 PM	63.6	29.0	
3327	1/25/2017	12:09:57 AM	64.5	28.5	
3328	1/25/2017	1:09:57 AM	66.3	27.7	
3329	1/25/2017	2:09:57 AM	67.8	27.4	
3330	1/25/2017	3:09:57 AM	68.7	27.1	
3331	1/25/2017	4:09:57 AM	70.7	26.7	
3332	1/25/2017	5:09:57 AM	71.4	26.1	
3333	1/25/2017	6:09:57 AM	73.4	25.6	
3334	1/25/2017	7:09:57 AM	73.1	26.3	
3335	1/25/2017	8:09:57 AM	69.8	27.4	
3336	1/25/2017	9:09:57 AM	66.5	28.8	
3337	1/25/2017	10:09:57 AM	63.6	30.2	
3338	1/25/2017	11:09:57 AM	60.0	31.4	
3339	1/25/2017	12:09:57 PM	55.9	32.8	
3340	1/25/2017	1:09:57 PM	54.0	33.9	
3341	1/25/2017	2:09:57 PM	48.4	34.8	
3342	1/25/2017	3:09:57 PM	47.4	35.8	
3343	1/25/2017	4:09:57 PM	48.4	36.4	
3344	1/25/2017	5:09:57 PM	42.6	37.5	
3345	1/25/2017	6:09:57 PM	46.6	35.0	
3346	1/25/2017	7:09:57 PM	52.0	33.6	
3347	1/25/2017	8:09:57 PM	52.6	31.3	
3348	1/25/2017	9:09:57 PM	53.8	30.6	
3349	1/25/2017	10:09:57 PM	57.8	30.3	
3350	1/25/2017	11:09:57 PM	59.7	29.6	
3351	1/26/2017	12:09:57 AM	64.9	28.4	
3352	1/26/2017	1:09:57 AM	66.1	27.4	
3353	1/26/2017	2:09:57 AM	68.2	27.2	
3354	1/26/2017	3:09:57 AM	75.6	26.3	
3355	1/26/2017	4:09:57 AM	76.9	25.9	
3356	1/26/2017	5:09:57 AM	79.2	24.8	
3357	1/26/2017	6:09:57 AM	80.0	24.3	
3358	1/26/2017	7:09:57 AM	80.2	23.9	
3359	1/26/2017	8:09:57 AM	80.9	23.5	
3360	1/26/2017	9:09:57 AM	80.3	23.1	
3361	1/26/2017	10:09:57 AM	80.7	22.7	
3362	1/26/2017	11:09:57 AM	80.6	23.1	
3363	1/26/2017	12:09:57 PM	79.6	23.2	
3364	1/26/2017	1:09:57 PM	78.6	23.4	
3365	1/26/2017	2:09:57 PM	77.1	23.8	
3366	1/26/2017	3:09:57 PM	77.0	23.9	
3367	1/26/2017	4:09:57 PM	77.9	23.9	
3368	1/26/2017	5:09:57 PM	79.4	23.6	
3369	1/26/2017	6:09:57 PM	79.7	23.3	
3370	1/26/2017	7:09:57 PM	80.4	23.2	
3371	1/26/2017	8:09:57 PM	81.2	23.1	
3372	1/26/2017	9:09:57 PM	83.3	22.7	
3373	1/26/2017	10:09:57 PM	83.8	22.0	
3374	1/26/2017	11:09:57 PM	81.5	22.6	
3375	1/27/2017	12:09:57 AM	82.0	22.5	
3376	1/27/2017	1:09:57 AM	81.2	22.8	
3377	1/27/2017	2:09:57 AM	81.1	22.8	
3378	1/27/2017	3:09:57 AM	80.9	22.7	
3379	1/27/2017	4:09:57 AM	81.1	22.6	
3380	1/27/2017	5:09:57 AM	81.6	22.4	
3381	1/27/2017	6:09:57 AM	82.1	22.1	
3382	1/27/2017	7:09:57 AM	81.6	22.5	
3383	1/27/2017	8:09:57 AM	82.6	22.5	
3384	1/27/2017	9:09:57 AM	83.5	22.4	
3385	1/27/2017	10:09:57 AM	81.6	23.1	
3386	1/27/2017	11:09:57 AM	81.5	23.2	
3387	1/27/2017	12:09:57 PM	82.0	23.3	
3388	1/27/2017	1:09:57 PM	82.4	23.6	
3389	1/27/2017	2:09:57 PM	81.5	24.0	
3390	1/27/2017	3:09:57 PM	82.4	24.3	
3391	1/27/2017	4:09:57 PM	81.0	24.8	
3392	1/27/2017	5:09:57 PM	76.9	26.1	
3393	1/27/2017	6:09:57 PM	78.9	25.2	
3394	1/27/2017	7:09:57 PM	79.0	24.9	
3395	1/27/2017	8:09:57 PM	80.7	24.4	
3396	1/27/2017	9:09:57 PM	82.0	24.1	
3397	1/27/2017	10:09:57 PM	82.4	23.7	
3398	1/27/2017	11:09:57 PM	82.6	23.5	
3399	1/28/2017	12:09:57 AM	82.9	23.3	
3400	1/28/2017	1:09:57 AM	83.7	23.1	
3401	1/28/2017	2:09:57 AM	84.6	22.9	
3402	1/28/2017	3:09:57 AM	85.3	23.1	
3403	1/28/2017	4:09:57 AM	84.0	23.3	
3404	1/28/2017	5:09:57 AM	85.2	23.1	
3405	1/28/2017	6:09:57 AM	84.1	23.3	
3406	1/28/2017	7:09:57 AM	84.1	23.7	
3407	1/28/2017	8:09:57 AM	84.4	24.4	
3408	1/28/2017	9:09:57 AM	84.2	25.7	
3409	1/28/2017	10:09:57 AM	81.7	26.5	
3410	1/28/2017	11:09:57 AM	76.8	27.4	
3411	1/28/2017	12:09:57 PM	75.4	28.6	
3412	1/28/2017	1:09:57 PM	72.0	30.1	
3413	1/28/2017	2:09:57 PM	74.7	28.7	
3414	1/28/2017	3:09:57 PM	74.9	28.7	
3415	1/28/2017	4:09:57 PM	74.1	29.4	
3416	1/28/2017	5:09:57 PM	76.3	29.2	
3417	1/28/2017	6:09:57 PM	75.4	29.0	
3418	1/28/2017	7:09:57 PM	76.1	28.1	
3419	1/28/2017	8:09:57 PM	79.6	27.1	
3420	1/28/2017	9:09:57 PM	81.1	27.2	
3421	1/28/2017	10:09:57 PM	81.0	27.1	
3422	1/28/2017	11:09:57 PM	83.7	26.4	
3423	1/29/2017	12:09:57 AM	83.0	26.5	
3424	1/29/2017	1:09:57 AM	82.6	26.3	
3425	1/29/2017	2:09:57 AM	81.8	26.3	
3426	1/29/2017	3:09:57 AM	82.4	26.0	
3427	1/29/2017	4:09:57 AM	82.9	25.6	
3428	1/29/2017	5:09:57 AM	83.2	25.3	
3429	1/29/2017	6:09:57 AM	84.2	25.1	
3430	1/29/2017	7:09:57 AM	86.0	25.4	
3431	1/29/2017	8:09:57 AM	84.6	26.6	
3432	1/29/2017	9:09:57 AM	81.1	27.5	
3433	1/29/2017	10:09:57 AM	78.7	27.1	
3434	1/29/2017	11:09:57 AM	83.2	25.2	
3435	1/29/2017	12:09:57 PM	83.3	25.1	
3436	1/29/2017	1:09:57 PM	78.7	24.7	
3437	1/29/2017	2:09:57 PM	78.4	24.6	
3438	1/29/2017	3:09:57 PM	78.5	24.3	
3439	1/29/2017	4:09:57 PM	77.2	24.7	
3440	1/29/2017	5:09:57 PM	78.6	24.5	
3441	1/29/2017	6:09:57 PM	79.4	24.3	
3442	1/29/2017	7:09:57 PM	80.0	24.3	
3443	1/29/2017	8:09:57 PM	80.0	24.4	
3444	1/29/2017	9:09:57 PM	81.5	24.2	
3445	1/29/2017	10:09:57 PM	81.6	24.3	
3446	1/29/2017	11:09:57 PM	81.4	24.1	
3447	1/30/2017	12:09:57 AM	81.5	23.8	
3448	1/30/2017	1:09:57 AM	83.4	23.5	
3449	1/30/2017	2:09:57 AM	84.9	23.1	
3450	1/30/2017	3:09:57 AM	83.7	23.3	
3451	1/30/2017	4:09:57 AM	84.1	23.1	
3452	1/30/2017	5:09:57 AM	84.7	22.9	
3453	1/30/2017	6:09:57 AM	85.8	22.4	
3454	1/30/2017	7:09:57 AM	87.0	22.2	
3455	1/30/2017	8:09:57 AM	86.4	22.7	
3456	1/30/2017	9:09:57 AM	85.0	23.2	
3457	1/30/2017	10:09:57 AM	85.3	23.3	
3458	1/30/2017	11:09:57 AM	84.6	23.8	
3459	1/30/2017	12:09:57 PM	85.0	24.1	
3460	1/30/2017	1:09:57 PM	85.5	24.2	
3461	1/30/2017	2:09:57 PM	85.5	24.3	
3462	1/30/2017	3:09:57 PM	84.4	25.1	
3463	1/30/2017	4:09:57 PM	83.2	25.3	
3464	1/30/2017	5:09:57 PM	82.0	25.4	
3465	1/30/2017	6:09:57 PM	80.5	25.8	
3466	1/30/2017	7:09:57 PM	82.4	25.4	
3467	1/30/2017	8:09:57 PM	83.6	24.8	
3468	1/30/2017	9:09:57 PM	84.9	24.6	
3469	1/30/2017	10:09:57 PM	85.8	24.8	
3470	1/30/2017	11:09:57 PM	85.3	24.7	
3471	1/31/2017	12:09:57 AM	85.6	24.6	
3472	1/31/2017	1:09:57 AM	85.7	24.7	
3473	1/31/2017	2:09:57 AM	85.8	24.7	
3474	1/31/2017	3:09:57 AM	86.3	24.4	
3475	1/31/2017	4:09:57 AM	86.4	24.2	
3476	1/31/2017	5:09:57 AM	88.1	23.8	
3477	1/31/2017	6:09:57 AM	87.0	24.2	
3478	1/31/2017	7:09:57 AM	86.6	24.1	
3479	1/31/2017	8:09:57 AM	87.0	23.8	
3480	1/31/2017	9:09:57 AM	86.5	24.4	
3481	1/31/2017	10:09:57 AM	84.2	25.3	
3482	1/31/2017	11:09:57 AM	84.6	25.3	
3483	1/31/2017	12:09:57 PM	85.6	25.7	
3484	1/31/2017	1:09:57 PM	85.5	26.4	
3485	1/31/2017	2:09:57 PM	80.5	27.7	
3486	1/31/2017	3:09:57 PM	81.6	27.2	
3487	1/31/2017	4:09:57 PM	79.8	27.7	
3488	1/31/2017	5:09:57 PM	78.8	27.3	
3489	1/31/2017	6:09:57 PM	79.9	26.8	
3490	1/31/2017	7:09:57 PM	80.7	26.3	
3491	1/31/2017	8:09:57 PM	81.9	25.9	
3492	1/31/2017	9:09:57 PM	83.0	25.5	
3493	1/31/2017	10:09:57 PM	78.5	24.9	
3494	1/31/2017	11:09:57 PM	74.4	24.2	
3495	2/1/2017	12:09:57 AM	75.3	23.8	
3496	2/1/2017	1:09:57 AM	77.5	23.6	
3497	2/1/2017	2:09:57 AM	79.9	23.2	
3498	2/1/2017	3:09:57 AM	81.9	22.5	
3499	2/1/2017	4:09:57 AM	82.1	22.1	
3500	2/1/2017	5:09:57 AM	82.5	21.9	
3501	2/1/2017	6:09:57 AM	82.1	21.8	
3502	2/1/2017	7:09:57 AM	82.2	22.0	
3503	2/1/2017	8:09:57 AM	78.1	22.8	
3504	2/1/2017	9:09:57 AM	77.0	23.4	
3505	2/1/2017	10:09:57 AM	76.8	23.9	
3506	2/1/2017	11:09:57 AM	74.1	25.2	
3507	2/1/2017	12:09:57 PM	73.2	25.9	
3508	2/1/2017	1:09:57 PM	72.6	26.7	
3509	2/1/2017	2:09:57 PM	70.4	27.3	
3510	2/1/2017	3:09:57 PM	67.9	27.8	
3511	2/1/2017	4:09:57 PM	69.0	28.8	
3512	2/1/2017	5:09:57 PM	62.4	31.8	
3513	2/1/2017	6:09:57 PM	46.9	35.6	
3514	2/1/2017	7:09:57 PM	58.3	30.8	
3515	2/1/2017	8:09:57 PM	68.6	28.7	
3516	2/1/2017	9:09:57 PM	72.1	27.9	
3517	2/1/2017	10:09:57 PM	75.4	26.7	
