,Temperature
Sheet,1010060340
Datetime,
2017-03-30 03:39:39,26.7
2017-03-30 04:39:39,26.4
2017-03-30 05:39:39,26.2
2017-03-30 06:39:39,25.9
2017-03-30 07:39:39,25.6
2017-03-30 08:39:39,25.5
2017-03-30 09:39:39,26.8
2017-03-30 10:39:39,28.0
2017-03-30 11:39:39,33.4
2017-03-30 12:39:39,27.8
2017-03-31 01:39:39,23.1
2017-03-31 02:39:39,22.9
2017-03-31 03:39:39,22.8
2017-03-31 04:39:39,22.7
2017-03-31 05:39:39,22.6
2017-03-31 06:39:39,24.1
2017-03-31 07:39:39,24.1
2017-03-31 08:39:39,27.5
2017-03-31 09:39:39,38.2
2017-03-31 10:39:39,45.4
2017-03-31 11:39:39,49.0
2017-03-31 12:39:39,23.3
2017-04-01 01:39:39,29.7
2017-04-01 02:39:39,29.3
2017-04-01 03:39:39,28.9
2017-04-01 04:39:39,28.4
2017-04-01 05:39:39,28.0
2017-04-01 06:39:39,27.6
2017-04-01 07:39:39,27.1
2017-04-01 08:39:39,26.6
2017-04-01 09:39:39,26.1
2017-04-01 10:39:39,25.7
2017-04-01 11:39:39,25.7
2017-04-01 12:39:39,29.9
2017-04-02 01:39:39,30.2
2017-04-02 02:39:39,29.8
2017-04-02 03:39:39,29.5
2017-04-02 04:39:39,29.1
2017-04-02 05:39:39,28.7
2017-04-02 06:39:39,28.3
2017-04-02 07:39:39,27.8
2017-04-02 08:39:39,27.4
2017-04-02 09:39:39,27.1
2017-04-02 10:39:39,26.8
2017-04-02 11:39:39,26.7
2017-04-02 12:39:39,30.4
2017-04-03 01:39:39,29.2
2017-04-03 02:39:39,28.9
2017-04-03 03:39:39,28.5
2017-04-03 04:39:39,28.2
2017-04-03 05:39:39,27.8
2017-04-03 06:39:39,27.4
2017-04-03 07:39:39,27.1
2017-04-03 08:39:39,26.7
2017-04-03 09:39:39,26.4
2017-04-03 10:39:39,26.2
2017-04-03 11:39:39,26.2
2017-04-03 12:39:39,29.5
2017-04-04 01:39:39,29.3
2017-04-04 02:39:39,28.9
2017-04-04 03:39:39,28.6
2017-04-04 04:39:39,28.2
2017-04-04 05:39:39,27.8
2017-04-04 06:39:39,27.4
2017-04-04 07:39:39,27.1
2017-04-04 08:39:39,26.7
2017-04-04 09:39:39,26.4
2017-04-04 10:39:39,26.2
2017-04-04 11:39:39,26.1
2017-04-04 12:39:39,29.6
2017-04-05 01:39:39,29.4
2017-04-05 02:39:39,29.1
2017-04-05 03:39:39,28.8
2017-04-05 04:39:39,28.4
2017-04-05 05:39:39,28.1
2017-04-05 06:39:39,27.7
2017-04-05 07:39:39,27.3
2017-04-05 08:39:39,26.9
2017-04-05 09:39:39,26.6
2017-04-05 10:39:39,26.4
2017-04-05 11:39:39,26.3
2017-04-05 12:39:39,29.7
2017-04-06 01:39:39,28.9
2017-04-06 02:39:39,28.6
2017-04-06 03:39:39,28.2
2017-04-06 04:39:39,27.8
2017-04-06 05:39:39,27.4
2017-04-06 06:39:39,27.1
2017-04-06 07:39:39,26.7
2017-04-06 08:39:39,26.3
2017-04-06 09:39:39,25.9
2017-04-06 10:39:39,25.7
2017-04-06 11:39:39,25.7
2017-04-06 12:39:39,29.2
2017-04-07 01:39:39,27.3
2017-04-07 02:39:39,26.8
2017-04-07 03:39:39,26.4
2017-04-07 04:39:39,26.0
2017-04-07 05:39:39,25.6
2017-04-07 06:39:39,25.2
2017-04-07 07:39:39,24.7
2017-04-07 08:39:39,24.3
2017-04-07 09:39:39,23.9
2017-04-07 10:39:39,23.6
2017-04-07 11:39:39,23.3
2017-04-07 12:39:39,27.7
2017-04-08 01:39:39,24.4
2017-04-08 02:39:39,24.2
2017-04-08 03:39:39,23.9
2017-04-08 04:39:39,23.7
2017-04-08 05:39:39,23.2
2017-04-08 06:39:39,22.9
2017-04-08 07:39:39,22.6
2017-04-08 08:39:39,22.5
2017-04-08 09:39:39,22.5
2017-04-08 10:39:39,22.4
2017-04-08 11:39:39,22.5
2017-04-08 12:39:39,24.6
2017-04-09 01:39:39,24.2
2017-04-09 02:39:39,24.1
2017-04-09 03:39:39,23.8
2017-04-09 04:39:39,23.7
2017-04-09 05:39:39,23.4
2017-04-09 06:39:39,23.2
2017-04-09 07:39:39,23.1
2017-04-09 08:39:39,22.9
2017-04-09 09:39:39,22.8
2017-04-09 10:39:39,22.7
2017-04-09 11:39:39,22.8
2017-04-09 12:39:39,24.3
2017-04-10 01:39:39,24.3
2017-04-10 02:39:39,24.2
2017-04-10 03:39:39,24.0
2017-04-10 04:39:39,23.8
2017-04-10 05:39:39,23.6
2017-04-10 06:39:39,23.1
2017-04-10 07:39:39,23.6
2017-04-10 08:39:39,24.8
2017-04-10 09:39:39,25.0
2017-04-10 10:39:39,25.1
2017-04-10 11:39:39,25.2
2017-04-10 12:39:39,24.5
2017-04-11 01:39:39,23.7
2017-04-11 02:39:39,23.6
2017-04-11 03:39:39,23.4
2017-04-11 04:39:39,23.3
2017-04-11 05:39:39,23.2
2017-04-11 06:39:39,23.1
2017-04-11 07:39:39,23.3
2017-04-11 08:39:39,23.8
2017-04-11 09:39:39,21.7
2017-04-11 10:39:39,21.6
2017-04-11 11:39:39,22.2
2017-04-11 12:39:39,23.8
2017-04-12 01:39:39,21.1
2017-04-12 02:39:39,21.0
2017-04-12 03:39:39,20.9
2017-04-12 04:39:39,20.9
2017-04-12 05:39:39,20.8
2017-04-12 06:39:39,20.8
2017-04-12 07:39:39,20.8
2017-04-12 08:39:39,20.8
2017-04-12 09:39:39,20.8
2017-04-12 10:39:39,20.8
2017-04-12 11:39:39,20.9
2017-04-12 12:39:39,21.2
2017-04-13 01:39:39,20.4
2017-04-13 02:39:39,20.3
2017-04-13 03:39:39,20.3
2017-04-13 04:39:39,20.3
2017-04-13 05:39:39,20.2
2017-04-13 06:39:39,20.2
2017-04-13 07:39:39,20.2
2017-04-13 08:39:39,20.3
2017-04-13 09:39:39,20.5
2017-04-13 10:39:39,20.6
2017-04-13 11:39:39,20.7
2017-04-13 12:39:39,20.6
2017-04-14 01:39:39,19.9
2017-04-14 02:39:39,19.9
2017-04-14 03:39:39,19.8
2017-04-14 04:39:39,19.7
2017-04-14 05:39:39,19.6
2017-04-14 06:39:39,19.6
2017-04-14 07:39:39,19.5
2017-04-14 08:39:39,19.6
2017-04-14 09:39:39,19.6
2017-04-14 10:39:39,19.7
2017-04-14 11:39:39,19.8
2017-04-14 12:39:39,20.0
2017-04-15 01:39:39,19.4
2017-04-15 02:39:39,19.2
2017-04-15 03:39:39,19.1
2017-04-15 04:39:39,18.9
2017-04-15 05:39:39,18.8
2017-04-15 06:39:39,18.7
2017-04-15 07:39:39,18.6
2017-04-15 08:39:39,18.7
2017-04-15 09:39:39,18.9
2017-04-15 10:39:39,19.2
2017-04-15 11:39:39,19.5
2017-04-15 12:39:39,19.4
2017-04-16 01:39:39,18.9
2017-04-16 02:39:39,18.7
2017-04-16 03:39:39,18.6
2017-04-16 04:39:39,18.5
2017-04-16 05:39:39,18.3
2017-04-16 06:39:39,18.2
2017-04-16 07:39:39,18.3
2017-04-16 08:39:39,18.4
2017-04-16 09:39:39,18.6
2017-04-16 10:39:39,18.8
2017-04-16 11:39:39,19.0
2017-04-16 12:39:39,19.0
2017-04-17 01:39:39,18.7
2017-04-17 02:39:39,18.5
2017-04-17 03:39:39,18.4
2017-04-17 04:39:39,18.4
2017-04-17 05:39:39,18.3
2017-04-17 06:39:39,18.2
2017-04-17 07:39:39,18.2
2017-04-17 08:39:39,18.2
2017-04-17 09:39:39,18.4
2017-04-17 10:39:39,18.6
2017-04-17 11:39:39,18.8
2017-04-17 12:39:39,18.8
2017-04-18 01:39:39,18.7
2017-04-18 02:39:39,18.6
2017-04-18 03:39:39,18.5
2017-04-18 04:39:39,18.4
2017-04-18 05:39:39,18.3
2017-04-18 06:39:39,18.2
2017-04-18 07:39:39,18.3
2017-04-18 08:39:39,18.4
2017-04-18 09:39:39,18.7
2017-04-18 10:39:39,18.9
2017-04-18 11:39:39,19.1
2017-04-18 12:39:39,18.8
2017-04-19 01:39:39,19.4
2017-04-19 02:39:39,19.3
2017-04-19 03:39:39,19.2
2017-04-19 04:39:39,19.1
2017-04-19 05:39:39,18.9
2017-04-19 06:39:39,18.8
2017-04-19 07:39:39,18.8
2017-04-19 08:39:39,19.0
2017-04-19 09:39:39,20.4
2017-04-19 10:39:39,21.1
2017-04-19 11:39:39,21.7
2017-04-19 12:39:39,19.6
2017-04-20 01:39:39,19.9
2017-04-20 02:39:39,19.7
2017-04-20 03:39:39,19.5
2017-04-20 04:39:39,19.3
2017-04-20 05:39:39,19.2
2017-04-20 06:39:39,19.1
2017-04-20 07:39:39,19.0
2017-04-20 08:39:39,19.2
2017-04-20 09:39:39,20.2
2017-04-20 10:39:39,20.8
2017-04-20 11:39:39,21.3
2017-04-20 12:39:39,20.1
2017-04-21 01:39:39,19.6
2017-04-21 02:39:39,19.4
2017-04-21 03:39:39,19.2
2017-04-21 04:39:39,19.1
2017-04-21 05:39:39,18.8
2017-04-21 06:39:39,18.7
2017-04-21 07:39:39,18.7
2017-04-21 08:39:39,18.8
2017-04-21 09:39:39,20.3
2017-04-21 10:39:39,21.5
2017-04-21 11:39:39,22.4
2017-04-21 12:39:39,19.8
2017-04-22 01:39:39,19.7
2017-04-22 02:39:39,19.6
2017-04-22 03:39:39,19.4
2017-04-22 04:39:39,19.3
2017-04-22 05:39:39,19.2
2017-04-22 06:39:39,19.1
2017-04-22 07:39:39,19.2
2017-04-22 08:39:39,19.3
2017-04-22 09:39:39,19.4
2017-04-22 10:39:39,19.7
2017-04-22 11:39:39,19.9
2017-04-22 12:39:39,19.8
2017-04-23 01:39:39,19.4
2017-04-23 02:39:39,19.4
2017-04-23 03:39:39,19.3
2017-04-23 04:39:39,19.3
2017-04-23 05:39:39,19.2
2017-04-23 06:39:39,19.1
2017-04-23 07:39:39,19.1
2017-04-23 08:39:39,19.1
2017-04-23 09:39:39,19.2
2017-04-23 10:39:39,19.3
2017-04-23 11:39:39,19.4
2017-04-23 12:39:39,19.6
2017-04-24 01:39:39,19.3
2017-04-24 02:39:39,19.3
2017-04-24 03:39:39,19.2
2017-04-24 04:39:39,19.1
2017-04-24 05:39:39,19.0
2017-04-24 06:39:39,18.8
2017-04-24 07:39:39,18.8
2017-04-24 08:39:39,18.8
2017-04-24 09:39:39,18.9
2017-04-24 10:39:39,19.1
2017-04-24 11:39:39,19.2
2017-04-24 12:39:39,19.4
2017-04-25 01:39:39,18.9
2017-04-25 02:39:39,18.8
2017-04-25 03:39:39,18.7
2017-04-25 04:39:39,18.6
2017-04-25 05:39:39,18.6
2017-04-25 06:39:39,18.5
2017-04-25 07:39:39,18.5
2017-04-25 08:39:39,18.6
2017-04-25 09:39:39,18.8
2017-04-25 10:39:39,19.1
2017-04-25 11:39:39,19.3
2017-04-25 12:39:39,19.0
2017-04-26 01:39:39,18.9
2017-04-26 02:39:39,18.8
2017-04-26 03:39:39,18.8
2017-04-26 04:39:39,18.7
2017-04-26 05:39:39,18.6
2017-04-26 06:39:39,18.4
2017-04-26 07:39:39,18.4
2017-04-26 08:39:39,18.5
2017-04-26 09:39:39,18.7
2017-04-26 10:39:39,19.0
2017-04-26 11:39:39,19.2
2017-04-26 12:39:39,19.1
2017-04-27 01:39:39,18.9
2017-04-27 02:39:39,18.8
2017-04-27 03:39:39,18.7
2017-04-27 04:39:39,18.6
2017-04-27 05:39:39,18.4
2017-04-27 06:39:39,18.3
2017-04-27 07:39:39,18.2
2017-04-27 08:39:39,18.3
2017-04-27 09:39:39,18.4
2017-04-27 10:39:39,18.6
2017-04-27 11:39:39,18.7
2017-04-27 12:39:39,18.9
2017-04-28 01:39:39,18.1
2017-04-28 02:39:39,18.1
2017-04-28 03:39:39,17.9
2017-04-28 04:39:39,17.9
2017-04-28 05:39:39,17.8
2017-04-28 06:39:39,17.7
2017-04-28 07:39:39,17.7
2017-04-28 08:39:39,17.8
2017-04-28 09:39:39,17.9
2017-04-28 10:39:39,18.2
2017-04-28 11:39:39,18.4
2017-04-28 12:39:39,18.2
2017-04-29 01:39:39,18.4
2017-04-29 02:39:39,18.3
2017-04-29 03:39:39,18.2
2017-04-29 04:39:39,18.2
2017-04-29 05:39:39,18.1
2017-04-29 06:39:39,18.0
2017-04-29 07:39:39,17.9
2017-04-29 08:39:39,17.9
2017-04-29 09:39:39,18.0
2017-04-29 10:39:39,18.2
2017-04-29 11:39:39,18.3
2017-04-29 12:39:39,18.4
2017-04-30 01:39:39,18.1
2017-04-30 02:39:39,17.9
2017-04-30 03:39:39,17.8
2017-04-30 04:39:39,17.7
2017-04-30 05:39:39,17.6
2017-04-30 06:39:39,17.5
2017-04-30 07:39:39,17.4
2017-04-30 08:39:39,17.4
2017-04-30 09:39:39,17.5
2017-04-30 10:39:39,17.7
2017-04-30 11:39:39,17.9
2017-04-30 12:39:39,18.2
2017-05-01 01:39:39,17.8
2017-05-01 02:39:39,17.7
2017-05-01 03:39:39,17.7
2017-05-01 04:39:39,17.6
2017-05-01 05:39:39,17.5
2017-05-01 06:39:39,17.4
2017-05-01 07:39:39,17.3
2017-05-01 08:39:39,17.3
2017-05-01 09:39:39,17.5
2017-05-01 10:39:39,17.7
2017-05-01 11:39:39,17.9
2017-05-01 12:39:39,17.9
2017-05-02 01:39:39,17.7
2017-05-02 02:39:39,17.7
2017-05-02 03:39:39,17.7
2017-05-02 04:39:39,17.6
2017-05-02 05:39:39,17.6
2017-05-02 06:39:39,17.6
2017-05-02 07:39:39,17.6
2017-05-02 08:39:39,17.6
2017-05-02 09:39:39,18.2
2017-05-02 10:39:39,20.3
2017-05-02 11:39:39,21.1
2017-05-02 12:39:39,17.7
2017-05-03 01:39:39,18.4
2017-05-03 02:39:39,18.3
2017-05-03 03:39:39,18.2
2017-05-03 04:39:39,18.1
2017-05-03 05:39:39,17.9
2017-05-03 06:39:39,17.8
2017-05-03 07:39:39,17.8
2017-05-03 08:39:39,17.9
2017-05-03 09:39:39,19.2
2017-05-03 10:39:39,19.6
2017-05-03 11:39:39,20.6
2017-05-03 12:39:39,18.6
2017-05-04 01:39:39,19.4
2017-05-04 02:39:39,19.3
2017-05-04 03:39:39,19.2
2017-05-04 04:39:39,19.0
2017-05-04 05:39:39,18.9
2017-05-04 06:39:39,18.8
2017-05-04 07:39:39,18.7
2017-05-04 08:39:39,18.8
2017-05-04 09:39:39,19.6
2017-05-04 10:39:39,20.7
2017-05-04 11:39:39,21.5
2017-05-04 12:39:39,19.5
2017-05-05 01:39:39,19.9
2017-05-05 02:39:39,19.8
2017-05-05 03:39:39,19.7
2017-05-05 04:39:39,19.6
2017-05-05 05:39:39,19.5
2017-05-05 06:39:39,19.4
2017-05-05 07:39:39,19.3
2017-05-05 08:39:39,19.4
2017-05-05 09:39:39,19.8
2017-05-05 10:39:39,20.7
2017-05-05 11:39:39,22.1
2017-05-05 12:39:39,20.1
2017-05-06 01:39:39,20.4
2017-05-06 02:39:39,20.3
2017-05-06 03:39:39,20.2
2017-05-06 04:39:39,20.1
2017-05-06 05:39:39,20.0
2017-05-06 06:39:39,19.9
2017-05-06 07:39:39,19.8
2017-05-06 08:39:39,19.8
2017-05-06 09:39:39,19.8
2017-05-06 10:39:39,19.9
2017-05-06 11:39:39,20.0
2017-05-06 12:39:39,20.6
2017-05-07 01:39:39,19.5
2017-05-07 02:39:39,19.4
2017-05-07 03:39:39,19.3
2017-05-07 04:39:39,19.2
2017-05-07 05:39:39,19.1
2017-05-07 06:39:39,19.0
2017-05-07 07:39:39,18.9
2017-05-07 08:39:39,18.9
2017-05-07 09:39:39,19.1
2017-05-07 10:39:39,19.3
2017-05-07 11:39:39,19.5
2017-05-07 12:39:39,19.7
2017-05-08 01:39:39,19.3
2017-05-08 02:39:39,19.2
2017-05-08 03:39:39,19.2
2017-05-08 04:39:39,19.1
2017-05-08 05:39:39,19.1
2017-05-08 06:39:39,19.0
2017-05-08 07:39:39,19.1
2017-05-08 08:39:39,19.1
2017-05-08 09:39:39,20.3
2017-05-08 10:39:39,21.9
2017-05-08 11:39:39,22.9
2017-05-08 12:39:39,19.4
2017-05-09 01:39:39,20.6
2017-05-09 02:39:39,20.4
2017-05-09 03:39:39,20.3
2017-05-09 04:39:39,20.2
2017-05-09 05:39:39,20.1
2017-05-09 06:39:39,20.1
2017-05-09 07:39:39,19.9
2017-05-09 08:39:39,20.2
2017-05-09 09:39:39,21.2
2017-05-09 10:39:39,22.2
2017-05-09 11:39:39,22.5
2017-05-09 12:39:39,20.6
2017-05-10 01:39:39,20.1
2017-05-10 02:39:39,20.0
2017-05-10 03:39:39,19.9
2017-05-10 04:39:39,19.8
2017-05-10 05:39:39,19.7
2017-05-10 06:39:39,19.5
2017-05-10 07:39:39,19.5
2017-05-10 08:39:39,19.6
2017-05-10 09:39:39,20.7
2017-05-10 10:39:39,21.7
2017-05-10 11:39:39,22.9
2017-05-10 12:39:39,20.2
2017-05-11 01:39:39,20.2
2017-05-11 02:39:39,20.1
2017-05-11 03:39:39,20.0
2017-05-11 04:39:39,19.8
2017-05-11 05:39:39,19.7
2017-05-11 06:39:39,19.6
2017-05-11 07:39:39,19.6
2017-05-11 08:39:39,19.6
2017-05-11 09:39:39,20.1
2017-05-11 10:39:39,21.1
2017-05-11 11:39:39,21.7
2017-05-11 12:39:39,20.3
2017-05-12 01:39:39,20.1
2017-05-12 02:39:39,19.9
2017-05-12 03:39:39,19.9
2017-05-12 04:39:39,19.7
2017-05-12 05:39:39,19.5
2017-05-12 06:39:39,19.3
2017-05-12 07:39:39,19.3
2017-05-12 08:39:39,19.3
2017-05-12 09:39:39,19.9
2017-05-12 10:39:39,20.2
2017-05-12 11:39:39,21.7
2017-05-12 12:39:39,20.2
2017-05-13 01:39:39,18.2
2017-05-13 02:39:39,17.8
2017-05-13 03:39:39,17.5
2017-05-13 04:39:39,17.3
2017-05-13 05:39:39,17.0
2017-05-13 06:39:39,16.8
2017-05-13 07:39:39,16.6
2017-05-13 08:39:39,16.3
2017-05-13 09:39:39,16.0
2017-05-13 10:39:39,15.8
2017-05-13 11:39:39,15.6
2017-05-13 12:39:39,18.5
2017-05-14 01:39:39,14.1
2017-05-14 02:39:39,13.9
2017-05-14 03:39:39,13.8
2017-05-14 04:39:39,13.6
2017-05-14 05:39:39,13.5
2017-05-14 06:39:39,13.4
2017-05-14 07:39:39,13.2
2017-05-14 08:39:39,13.3
2017-05-14 09:39:39,13.5
2017-05-14 10:39:39,13.7
2017-05-14 11:39:39,13.9
2017-05-14 12:39:39,14.2
2017-05-15 01:39:39,13.7
2017-05-15 02:39:39,13.6
2017-05-15 03:39:39,13.6
2017-05-15 04:39:39,13.5
2017-05-15 05:39:39,13.4
2017-05-15 06:39:39,13.4
2017-05-15 07:39:39,13.5
2017-05-15 08:39:39,13.5
2017-05-15 09:39:39,16.1
2017-05-15 10:39:39,16.2
2017-05-15 11:39:39,16.5
2017-05-15 12:39:39,13.7
2017-05-16 01:39:39,16.9
2017-05-16 02:39:39,16.9
2017-05-16 03:39:39,16.8
2017-05-16 04:39:39,16.7
2017-05-16 05:39:39,16.6
2017-05-16 06:39:39,16.6
2017-05-16 07:39:39,16.6
2017-05-16 08:39:39,16.7
2017-05-16 09:39:39,17.6
2017-05-16 10:39:39,18.2
2017-05-16 11:39:39,18.8
2017-05-16 12:39:39,17.1
2017-05-17 01:39:39,18.1
2017-05-17 02:39:39,18.1
2017-05-17 03:39:39,18.0
2017-05-17 04:39:39,17.9
2017-05-17 05:39:39,17.7
2017-05-17 06:39:39,17.6
2017-05-17 07:39:39,17.6
2017-05-17 08:39:39,17.6
2017-05-17 09:39:39,18.1
2017-05-17 10:39:39,18.8
2017-05-17 11:39:39,19.2
2017-05-17 12:39:39,18.2
2017-05-18 01:39:39,16.5
2017-05-18 02:39:39,16.3
2017-05-18 03:39:39,16.2
2017-05-18 04:39:39,16.0
2017-05-18 05:39:39,15.8
2017-05-18 06:39:39,15.6
2017-05-18 07:39:39,15.6
2017-05-18 08:39:39,15.7
2017-05-18 09:39:39,15.9
2017-05-18 10:39:39,16.1
2017-05-18 11:39:39,16.4
2017-05-18 12:39:39,16.6
2017-05-19 01:39:39,16.5
2017-05-19 02:39:39,16.3
2017-05-19 03:39:39,16.2
2017-05-19 04:39:39,16.0
2017-05-19 05:39:39,15.9
2017-05-19 06:39:39,15.7
2017-05-19 07:39:39,15.7
2017-05-19 08:39:39,16.1
2017-05-19 09:39:39,16.3
2017-05-19 10:39:39,16.4
2017-05-19 11:39:39,16.6
2017-05-19 12:39:39,16.6
2017-05-20 01:39:39,16.8
2017-05-20 02:39:39,16.7
2017-05-20 03:39:39,16.6
2017-05-20 04:39:39,16.4
2017-05-20 05:39:39,16.3
2017-05-20 06:39:39,16.1
2017-05-20 07:39:39,15.9
2017-05-20 08:39:39,16.1
2017-05-20 09:39:39,16.3
2017-05-20 10:39:39,16.5
2017-05-20 11:39:39,16.7
2017-05-20 12:39:39,16.9
2017-05-21 01:39:39,16.7
2017-05-21 02:39:39,16.6
2017-05-21 03:39:39,16.6
2017-05-21 04:39:39,16.4
2017-05-21 05:39:39,16.3
2017-05-21 06:39:39,16.1
2017-05-21 07:39:39,16.0
2017-05-21 08:39:39,16.1
2017-05-21 09:39:39,16.3
2017-05-21 10:39:39,16.5
2017-05-21 11:39:39,16.8
2017-05-21 12:39:39,16.8
2017-05-22 01:39:39,17.0
2017-05-22 02:39:39,16.9
2017-05-22 03:39:39,16.7
2017-05-22 04:39:39,16.6
2017-05-22 05:39:39,16.4
2017-05-22 06:39:39,16.3
2017-05-22 07:39:39,16.2
2017-05-22 08:39:39,16.3
2017-05-22 09:39:39,16.4
2017-05-22 10:39:39,16.7
2017-05-22 11:39:39,16.9
2017-05-22 12:39:39,17.0
2017-05-23 01:39:39,16.9
2017-05-23 02:39:39,16.8
2017-05-23 03:39:39,16.6
2017-05-23 04:39:39,16.5
2017-05-23 05:39:39,16.3
2017-05-23 06:39:39,16.2
2017-05-23 07:39:39,16.2
2017-05-23 08:39:39,16.4
2017-05-23 09:39:39,16.6
2017-05-23 10:39:39,16.8
2017-05-23 11:39:39,17.1
2017-05-23 12:39:39,17.1
2017-05-24 01:39:39,17.5
2017-05-24 02:39:39,17.4
2017-05-24 03:39:39,17.3
2017-05-24 04:39:39,17.2
2017-05-24 05:39:39,17.2
2017-05-24 06:39:39,17.1
2017-05-24 07:39:39,17.1
2017-05-24 08:39:39,17.1
2017-05-24 09:39:39,18.9
2017-05-24 10:39:39,20.7
2017-05-24 11:39:39,21.7
2017-05-24 12:39:39,17.6
2017-05-25 01:39:39,18.6
2017-05-25 02:39:39,18.4
2017-05-25 03:39:39,18.3
2017-05-25 04:39:39,18.1
2017-05-25 05:39:39,18.0
2017-05-25 06:39:39,17.8
2017-05-25 07:39:39,17.8
2017-05-25 08:39:39,17.8
2017-05-25 09:39:39,18.4
2017-05-25 10:39:39,20.7
2017-05-25 11:39:39,21.6
2017-05-25 12:39:39,18.7
2017-05-26 01:39:39,18.9
2017-05-26 02:39:39,18.8
2017-05-26 03:39:39,18.6
2017-05-26 04:39:39,18.3
2017-05-26 05:39:39,18.2
2017-05-26 06:39:39,18.0
2017-05-26 07:39:39,17.9
2017-05-26 08:39:39,18.1
2017-05-26 09:39:39,20.2
2017-05-26 10:39:39,21.4
2017-05-26 11:39:39,22.2
2017-05-26 12:39:39,19.1
2017-05-27 01:39:39,18.9
2017-05-27 02:39:39,18.7
2017-05-27 03:39:39,18.6
2017-05-27 04:39:39,18.4
2017-05-27 05:39:39,18.3
2017-05-27 06:39:39,18.2
2017-05-27 07:39:39,18.1
2017-05-27 08:39:39,18.1
2017-05-27 09:39:39,18.3
2017-05-27 10:39:39,18.7
2017-05-27 11:39:39,19.0
2017-05-27 12:39:39,19.1
2017-05-28 01:39:39,15.3
2017-05-28 02:39:39,14.6
2017-05-28 03:39:39,13.5
2017-05-28 04:39:39,14.1
2017-05-28 05:39:39,14.3
2017-05-28 06:39:39,14.3
2017-05-28 07:39:39,13.8
2017-05-28 08:39:39,13.6
2017-05-28 09:39:39,13.4
2017-05-28 10:39:39,13.5
2017-05-28 11:39:39,14.1
2017-05-28 12:39:39,16.4
2017-05-29 01:39:39,13.7
2017-05-29 02:39:39,13.3
2017-05-29 03:39:39,12.5
2017-05-29 04:39:39,12.3
2017-05-29 05:39:39,12.3
2017-05-29 06:39:39,12.2
2017-05-29 07:39:39,11.8
2017-05-29 08:39:39,12.6
2017-05-29 09:39:39,16.2
2017-05-29 10:39:39,16.2
2017-05-29 11:39:39,16.8
2017-05-29 12:39:39,13.3
2017-05-30 01:39:39,15.3
2017-05-30 02:39:39,15.1
2017-05-30 03:39:39,15.1
2017-05-30 04:39:39,14.9
2017-05-30 05:39:39,14.8
2017-05-30 06:39:39,14.7
2017-05-30 07:39:39,14.7
2017-05-30 08:39:39,15.8
2017-05-30 09:39:39,17.8
2017-05-30 10:39:39,18.8
2017-05-30 11:39:39,19.3
2017-05-30 12:39:39,15.3
2017-05-31 01:39:39,16.2
2017-05-31 02:39:39,16.0
2017-05-31 03:39:39,15.8
2017-05-31 04:39:39,15.7
2017-05-31 05:39:39,15.6
2017-05-31 06:39:39,15.4
2017-05-31 07:39:39,15.3
2017-05-31 08:39:39,15.3
2017-05-31 09:39:39,17.8
2017-05-31 10:39:39,19.1
2017-05-31 11:39:39,21.1
2017-05-31 12:39:39,16.3
2017-06-01 01:39:39,16.6
2017-06-01 02:39:39,16.5
2017-06-01 03:39:39,16.3
2017-06-01 04:39:39,16.1
2017-06-01 05:39:39,15.9
2017-06-01 06:39:39,15.7
2017-06-01 07:39:39,15.7
2017-06-01 08:39:39,15.9
2017-06-01 09:39:39,17.7
2017-06-01 10:39:39,20.8
2017-06-01 11:39:39,21.4
2017-06-01 12:39:39,16.8
2017-06-02 01:39:39,18.0
2017-06-02 02:39:39,17.8
2017-06-02 03:39:39,17.7
2017-06-02 04:39:39,17.4
2017-06-02 05:39:39,17.3
2017-06-02 06:39:39,17.1
2017-06-02 07:39:39,16.8
2017-06-02 08:39:39,16.8
2017-06-02 09:39:39,16.9
2017-06-02 10:39:39,18.4
2017-06-02 11:39:39,21.8
2017-06-02 12:39:39,18.1
2017-06-03 01:39:39,17.9
2017-06-03 02:39:39,17.8
2017-06-03 03:39:39,17.6
2017-06-03 04:39:39,17.3
2017-06-03 05:39:39,17.1
2017-06-03 06:39:39,16.9
2017-06-03 07:39:39,16.7
2017-06-03 08:39:39,16.8
2017-06-03 09:39:39,16.9
2017-06-03 10:39:39,17.1
2017-06-03 11:39:39,17.3
2017-06-03 12:39:39,18.2
2017-06-04 01:39:39,16.8
2017-06-04 02:39:39,16.7
2017-06-04 03:39:39,16.6
2017-06-04 04:39:39,16.5
2017-06-04 05:39:39,16.3
2017-06-04 06:39:39,16.2
2017-06-04 07:39:39,16.1
2017-06-04 08:39:39,16.2
2017-06-04 09:39:39,16.3
2017-06-04 10:39:39,16.4
2017-06-04 11:39:39,16.7
2017-06-04 12:39:39,17.0
2017-06-05 01:39:39,16.5
2017-06-05 02:39:39,16.4
2017-06-05 03:39:39,16.3
2017-06-05 04:39:39,16.1
2017-06-05 05:39:39,15.9
2017-06-05 06:39:39,15.9
2017-06-05 07:39:39,15.8
2017-06-05 08:39:39,15.9
2017-06-05 09:39:39,17.9
2017-06-05 10:39:39,19.4
2017-06-05 11:39:39,20.2
2017-06-05 12:39:39,16.7
2017-06-06 01:39:39,17.6
2017-06-06 02:39:39,17.4
2017-06-06 03:39:39,17.4
2017-06-06 04:39:39,17.3
2017-06-06 05:39:39,17.2
2017-06-06 06:39:39,17.1
2017-06-06 07:39:39,17.1
2017-06-06 08:39:39,17.6
