Koppen climate classification,Building type,Cooling startegy_building level,Heating strategy_building level,Age,Sex,Clo,Met,Air temperature (C),Radiant temperature (C),Relative humidity (%),Air velocity (m/s),Subject«s height (cm),Subject«s weight (kg),Window,Outdoor monthly air temperature (C),Thermal comfort
8,2.0,1,0.0,25.0,2.0,0.57,1.1,23.1,24.4,47.2,0.04,165.1,46.0,0.0,30.9,6
8,2.0,1,0.0,25.0,1.0,0.68,1.1,22.9,24.4,47.7,0.03,165.1,72.0,0.0,30.9,6
8,2.0,1,0.0,25.0,1.0,0.68,1.1,23.4,24.4,47.7,0.03,170.2,85.0,0.0,30.9,6
8,2.0,1,0.0,25.0,2.0,0.55,1.1,23.3,24.4,46.9,0.02,160.0,52.0,0.0,30.9,6
8,2.0,1,0.0,25.0,2.0,0.57,1.1,23.5,24.4,47.0,0.09,167.6,68.0,0.0,30.9,6
8,2.0,1,0.0,35.0,1.0,0.68,1.1,23.9,24.4,46.5,0.03,172.7,75.0,0.0,30.9,4
8,2.0,1,0.0,25.0,1.0,0.74,1.3,24.2,24.4,47.9,0.05,179.1,72.0,0.0,30.9,5
8,2.0,1,0.0,35.0,1.0,0.74,1.1,24.1,24.4,48.2,0.04,162.6,66.0,0.0,30.9,5
8,2.0,1,0.0,25.0,1.0,0.74,1.3,24.0,24.4,49.5,0.09,172.7,68.0,0.0,30.9,6
8,2.0,3,0.0,35.0,1.0,0.52,1.1,34.4,24.4,55.0,0.33,177.8,62.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.58,1.1,34.4,24.4,54.2,0.65,162.6,57.0,1.0,30.9,2
8,2.0,3,0.0,35.0,1.0,0.67,1.7,34.1,24.4,55.8,0.44,167.6,50.0,0.0,30.9,6
8,2.0,3,0.0,45.0,1.0,0.7,1.1,34.6,24.4,54.9,0.5,180.3,75.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.67,1.1,34.6,24.4,54.9,0.85,157.5,75.0,1.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.61,1.4,34.6,24.4,55.4,0.55,177.8,72.0,1.0,30.9,5
8,2.0,3,0.0,35.0,1.0,0.55,1.4,34.1,24.4,56.8,0.78,162.6,68.0,1.0,30.9,4
8,2.0,3,0.0,55.0,2.0,0.63,1.1,35.8,24.4,50.4,1.29,152.4,65.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.7,1.1,30.0,24.4,41.3,0.35,162.6,59.0,0.0,30.9,1
8,2.0,3,0.0,55.0,2.0,0.42,1.1,33.9,24.4,58.1,0.4,154.9,65.0,1.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.64,1.1,36.5,24.4,45.7,0.75,175.3,65.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.67,1.1,36.5,24.4,46.1,0.75,165.1,70.0,1.0,30.9,5
8,2.0,3,0.0,55.0,2.0,0.42,1.4,36.1,24.4,51.4,0.39,157.5,80.0,1.0,30.9,2
8,2.0,3,0.0,55.0,1.0,0.52,1.1,33.6,24.4,59.0,0.48,160.0,72.0,1.0,30.9,4
8,2.0,3,0.0,45.0,1.0,0.55,1.1,33.4,24.4,59.7,0.44,167.6,78.0,1.0,30.9,3
8,2.0,3,0.0,55.0,2.0,0.57,1.1,35.0,24.4,47.0,0.74,157.5,55.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.52,1.1,35.3,24.4,45.2,0.79,170.2,70.0,1.0,30.9,5
8,2.0,3,0.0,45.0,1.0,0.67,1.1,35.1,24.4,45.4,0.98,162.6,62.0,1.0,30.9,5
8,2.0,3,0.0,55.0,2.0,0.63,1.4,35.3,24.4,44.0,0.42,157.5,68.0,1.0,30.9,4
8,2.0,3,0.0,18.0,1.0,0.64,1.1,35.4,24.4,44.8,0.22,165.1,64.0,1.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.52,1.3,34.8,24.4,49.0,0.48,170.2,65.0,0.0,30.9,5
8,2.0,3,0.0,25.0,1.0,0.67,1.3,34.8,24.4,48.3,0.33,170.2,58.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.51,1.1,35.0,24.4,45.6,1.14,167.6,72.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.64,1.1,34.5,24.4,51.4,0.51,167.6,90.0,1.0,30.9,4
8,2.0,3,0.0,25.0,1.0,0.67,1.1,34.4,24.4,51.0,0.33,160.0,57.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.68,1.1,33.1,24.4,41.1,0.32,176.0,75.0,0.0,30.9,6
8,2.0,3,0.0,55.0,2.0,0.42,1.1,32.9,24.4,62.3,0.39,162.6,65.0,1.0,30.9,4
8,2.0,3,0.0,35.0,2.0,0.61,1.3,35.7,24.4,46.4,0.58,160.0,65.0,1.0,30.9,4
8,2.0,3,0.0,45.0,2.0,0.67,1.1,35.8,24.4,46.1,0.36,157.5,70.0,1.0,30.9,5
8,2.0,3,0.0,35.0,1.0,0.53,1.4,35.8,24.4,46.1,0.39,162.6,70.0,1.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.53,1.5,36.4,24.4,46.3,0.42,170.2,68.0,0.0,30.9,3
8,2.0,3,0.0,25.0,1.0,0.53,1.1,36.3,24.4,42.8,0.33,167.6,55.0,0.0,30.9,4
8,2.0,3,0.0,55.0,2.0,0.57,1.1,35.0,24.4,50.4,0.61,157.5,80.0,1.0,30.9,4
8,2.0,3,0.0,55.0,2.0,0.42,1.1,35.0,24.4,50.4,0.61,152.4,70.0,1.0,30.9,4
8,2.0,3,0.0,55.0,2.0,0.42,1.1,34.3,24.4,52.9,0.69,160.0,74.0,1.0,30.9,4
8,2.0,3,0.0,45.0,2.0,0.46,1.4,34.3,24.4,52.9,0.47,162.6,75.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.61,1.1,37.1,24.4,45.0,0.63,170.2,72.0,1.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.46,1.3,37.3,24.4,44.7,0.7,162.6,65.0,1.0,30.9,3
8,2.0,3,0.0,55.0,2.0,0.42,1.3,37.3,24.4,45.6,0.63,152.4,62.0,0.0,30.9,5
8,2.0,3,0.0,35.0,2.0,0.42,1.1,37.3,24.4,45.1,0.43,154.9,50.0,1.0,30.9,4
8,2.0,3,0.0,65.0,1.0,0.53,1.1,38.5,24.4,42.0,0.52,167.6,76.0,1.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.68,1.1,36.8,24.4,47.7,0.29,162.6,65.0,0.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.68,1.1,33.5,24.4,48.4,1.08,165.1,76.0,0.0,30.9,5
8,2.0,3,0.0,45.0,2.0,0.57,1.1,35.0,24.4,49.8,0.47,152.4,60.0,1.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.53,1.1,36.7,24.4,46.8,0.45,157.5,60.0,1.0,30.9,5
8,2.0,3,0.0,55.0,2.0,0.42,1.1,37.1,24.4,45.8,0.53,157.5,75.0,1.0,30.9,5
8,2.0,3,0.0,55.0,2.0,0.42,1.4,33.1,24.4,65.1,0.22,152.4,60.0,1.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.53,1.1,36.5,24.4,44.9,0.5,157.5,65.0,1.0,30.9,3
8,2.0,3,0.0,25.0,1.0,0.72,1.1,36.4,24.4,45.0,1.36,167.6,61.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.74,1.4,36.4,24.4,45.0,1.36,165.1,77.0,1.0,30.9,5
8,2.0,3,0.0,25.0,1.0,0.84,1.1,36.4,24.4,45.0,1.06,167.6,60.0,1.0,30.9,4
8,2.0,3,0.0,35.0,1.0,0.77,1.4,35.9,24.4,42.3,0.79,167.6,65.0,0.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.74,1.1,36.0,24.4,45.4,0.36,170.2,75.0,1.0,30.9,4
8,2.0,3,0.0,45.0,1.0,0.68,1.1,36.4,24.4,41.2,0.39,167.6,74.0,1.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.74,1.1,36.3,24.4,41.2,0.89,167.6,80.0,1.0,30.9,6
8,2.0,3,0.0,45.0,1.0,0.68,1.1,36.2,24.4,43.3,0.42,170.2,80.0,1.0,30.9,4
8,2.0,3,0.0,25.0,1.0,0.74,1.1,36.2,24.4,43.3,0.42,157.5,55.0,1.0,30.9,4
8,2.0,3,0.0,55.0,2.0,0.63,1.1,36.5,24.4,44.9,0.83,157.5,65.0,0.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.61,1.1,35.1,24.4,41.8,0.6,160.0,65.0,1.0,30.9,5
8,2.0,3,0.0,35.0,2.0,0.46,1.1,34.8,24.4,43.9,0.39,152.4,54.0,1.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.53,1.1,34.8,24.4,43.9,0.4,165.1,65.0,0.0,30.9,5
8,2.0,3,0.0,65.0,1.0,0.68,0.9,34.9,24.4,42.3,0.27,162.6,103.0,1.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.55,1.5,35.4,24.4,52.5,0.58,168.9,60.0,1.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.67,1.7,36.2,24.4,50.0,0.74,160.0,55.0,1.0,30.9,3
8,2.0,3,0.0,45.0,2.0,0.78,1.7,36.7,24.4,47.2,0.15,152.4,70.0,1.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.49,1.7,37.1,24.4,47.3,0.29,160.0,60.0,0.0,30.9,3
8,2.0,3,0.0,45.0,2.0,0.42,1.2,37.0,24.4,46.3,0.45,160.0,58.0,0.0,30.9,2
8,2.0,3,0.0,55.0,1.0,0.67,1.0,37.1,24.4,47.0,0.5,167.6,75.0,1.0,30.9,1
8,2.0,3,0.0,45.0,2.0,0.48,1.1,36.9,24.4,47.9,0.67,152.4,65.0,0.0,30.9,3
8,2.0,3,0.0,55.0,2.0,0.42,1.3,37.0,24.4,46.6,0.29,152.4,55.0,1.0,30.9,3
8,2.0,3,0.0,55.0,2.0,0.48,1.1,36.5,24.4,46.3,0.7,154.9,70.0,0.0,30.9,4
8,2.0,3,0.0,45.0,2.0,0.42,1.1,35.0,24.4,49.8,1.25,160.0,80.0,0.0,30.9,5
8,2.0,3,0.0,25.0,2.0,0.63,1.1,34.3,24.4,51.4,1.53,152.4,50.0,0.0,30.9,4
8,2.0,3,0.0,45.0,2.0,0.48,1.1,35.0,24.4,50.4,0.49,162.6,75.0,0.0,30.9,2
8,2.0,3,0.0,45.0,2.0,0.42,1.1,35.4,24.4,48.2,0.99,152.4,80.0,0.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.49,1.1,35.4,24.4,49.6,0.51,167.6,80.0,0.0,30.9,2
8,2.0,3,0.0,45.0,2.0,0.42,1.7,35.6,24.4,49.0,0.55,162.6,60.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.7,1.3,38.1,24.4,39.1,0.51,170.2,70.0,1.0,30.9,2
8,2.0,3,0.0,45.0,1.0,0.55,1.1,37.1,24.4,43.7,0.37,162.6,65.0,0.0,30.9,5
8,2.0,3,0.0,45.0,2.0,0.42,1.1,35.7,24.4,47.9,0.43,154.9,60.0,0.0,30.9,1
8,2.0,3,0.0,65.0,1.0,0.55,1.4,36.1,24.4,47.9,0.34,167.6,62.0,0.0,30.9,4
8,2.0,3,0.0,45.0,1.0,0.49,1.1,35.9,24.4,45.5,0.83,170.2,75.0,0.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.49,1.1,35.7,24.4,46.3,0.63,160.0,60.0,0.0,30.9,6
8,2.0,3,0.0,55.0,1.0,0.7,1.1,37.8,24.4,42.5,0.39,177.8,73.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.55,1.3,34.2,24.4,53.1,1.01,177.8,65.0,0.0,30.9,4
8,2.0,3,0.0,25.0,2.0,0.57,1.1,34.3,24.4,53.2,0.31,162.6,50.0,0.0,30.9,2
8,2.0,3,0.0,55.0,1.0,0.7,1.3,34.6,24.4,47.9,0.74,167.6,69.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.7,1.1,34.5,24.4,49.8,0.19,167.6,80.0,0.0,30.9,2
8,2.0,3,0.0,55.0,2.0,0.42,1.3,35.3,24.4,45.2,0.34,160.0,65.0,0.0,30.9,3
8,2.0,3,0.0,35.0,1.0,0.49,1.1,35.5,24.4,43.3,0.78,165.1,68.0,0.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.7,1.1,35.8,24.4,44.8,0.32,160.0,70.0,0.0,30.9,2
8,2.0,3,0.0,45.0,1.0,0.49,1.1,34.9,24.4,45.6,0.44,170.2,70.0,0.0,30.9,6
8,2.0,3,0.0,55.0,1.0,0.49,1.1,35.4,24.4,43.3,0.72,162.6,45.0,0.0,30.9,3
8,2.0,3,0.0,45.0,2.0,0.38,1.1,35.8,24.4,42.9,0.47,172.7,69.0,0.0,30.9,2
8,2.0,3,0.0,55.0,1.0,0.49,1.1,35.6,24.4,44.3,0.78,160.0,70.0,0.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.55,1.1,36.9,24.4,43.1,0.56,160.0,70.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.49,1.3,27.7,24.4,39.7,0.42,172.7,70.0,0.0,30.9,6
8,2.0,3,0.0,55.0,1.0,0.55,1.1,34.8,24.4,52.5,0.63,157.5,59.0,0.0,30.9,2
8,2.0,3,0.0,45.0,1.0,0.55,1.1,35.2,24.4,53.5,0.37,165.1,75.0,0.0,30.9,4
8,2.0,3,0.0,55.0,2.0,0.78,1.1,34.3,24.4,49.0,0.71,149.9,45.0,0.0,30.9,6
8,2.0,3,0.0,25.0,1.0,0.53,1.1,34.1,24.4,50.0,0.63,167.6,65.0,0.0,30.9,6
8,2.0,3,0.0,45.0,1.0,0.55,1.1,34.7,24.4,44.8,0.53,172.7,55.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.49,1.1,34.3,24.4,45.6,0.76,177.8,72.0,0.0,30.9,2
8,2.0,3,0.0,25.0,2.0,0.38,1.3,38.2,24.4,46.1,0.35,152.4,40.0,0.0,30.9,1
8,2.0,3,0.0,55.0,1.0,0.53,1.6,29.9,24.4,39.0,0.31,162.6,68.0,0.0,30.9,5
8,2.0,3,0.0,35.0,1.0,0.53,1.1,28.8,24.4,42.6,0.24,167.6,55.0,0.0,30.9,6
8,2.0,3,0.0,45.0,2.0,0.42,1.1,33.7,24.4,48.5,0.24,160.0,52.0,0.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.74,1.1,36.4,24.4,44.0,0.25,162.6,55.0,0.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.59,1.2,35.8,24.4,50.7,0.57,180.3,69.0,0.0,30.9,3
8,2.0,3,0.0,45.0,2.0,0.42,1.1,35.5,24.4,51.7,0.84,152.4,61.0,0.0,30.9,5
8,2.0,3,0.0,55.0,2.0,0.63,1.2,35.4,24.4,52.7,0.25,149.9,67.0,0.0,30.9,1
8,2.0,3,0.0,25.0,1.0,0.68,1.1,35.3,24.4,53.6,0.32,165.1,58.0,0.0,30.9,5
8,2.0,3,0.0,18.0,2.0,0.57,1.1,35.1,24.4,54.2,0.22,165.1,55.0,0.0,30.9,5
8,2.0,3,0.0,45.0,1.0,0.55,1.1,35.3,24.4,52.7,0.67,165.1,68.0,0.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.52,1.1,35.9,24.4,51.4,0.52,165.1,48.0,0.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.52,1.1,36.1,24.4,45.0,1.08,162.6,60.0,0.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.67,1.1,36.5,24.4,49.4,0.92,170.2,77.0,0.0,30.9,4
8,2.0,3,0.0,45.0,2.0,0.42,1.1,34.5,24.4,54.6,0.35,160.0,72.0,0.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.59,1.1,33.7,24.4,56.5,0.38,162.6,72.0,0.0,30.9,4
8,2.0,3,0.0,45.0,1.0,0.46,1.1,33.6,24.4,55.9,0.33,167.6,65.0,0.0,30.9,4
8,2.0,3,0.0,45.0,1.0,0.67,1.0,33.8,24.4,55.4,0.4,172.7,68.0,0.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.46,1.1,33.5,24.4,57.9,0.53,175.3,79.0,0.0,30.9,5
8,2.0,3,0.0,25.0,1.0,0.53,1.4,32.7,24.4,61.8,1.38,167.6,56.0,0.0,30.9,3
8,2.0,3,0.0,45.0,2.0,0.42,1.3,32.8,24.4,60.5,0.27,160.0,65.0,0.0,30.9,3
8,2.0,3,0.0,45.0,2.0,0.42,1.3,33.0,24.4,60.0,0.52,154.9,68.0,0.0,30.9,4
8,2.0,3,0.0,25.0,2.0,0.42,1.1,33.2,24.4,60.0,1.16,157.5,65.0,0.0,30.9,3
8,2.0,3,0.0,45.0,1.0,0.55,1.1,33.3,24.4,58.5,0.45,167.6,67.0,0.0,30.9,1
8,2.0,3,0.0,45.0,1.0,0.59,1.1,32.0,24.4,44.8,0.52,160.0,65.0,0.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.59,1.0,31.8,24.4,45.0,1.49,172.7,75.0,0.0,30.9,3
8,2.0,3,0.0,55.0,2.0,0.63,1.1,32.7,24.4,45.5,0.68,149.9,60.0,0.0,30.9,4
8,2.0,3,0.0,45.0,2.0,0.38,1.1,34.9,24.4,45.7,0.44,165.1,62.0,0.0,30.9,4
8,2.0,3,0.0,45.0,1.0,0.53,1.1,34.6,24.4,47.1,1.23,170.2,80.0,0.0,30.9,4
8,2.0,3,0.0,55.0,1.0,0.53,1.6,34.9,24.4,45.7,0.64,170.2,74.0,0.0,30.9,5
8,2.0,3,0.0,45.0,1.0,0.52,1.1,34.8,24.4,46.1,0.3,170.2,86.0,0.0,30.9,3
8,2.0,3,0.0,55.0,1.0,0.59,1.1,34.8,24.4,44.2,1.1,152.4,55.0,0.0,30.9,5
8,2.0,3,0.0,55.0,1.0,0.53,1.2,34.4,24.4,44.8,0.29,162.6,60.0,0.0,30.9,5
8,2.0,3,0.0,25.0,1.0,0.59,1.1,34.9,24.4,44.1,0.29,182.9,60.0,0.0,30.9,5
8,2.0,3,0.0,45.0,1.0,0.53,1.1,31.7,24.4,34.6,0.46,162.6,58.0,0.0,30.9,3
8,2.0,3,1.0,25.0,2.0,0.6,1.1,29.3,24.4,79.1,0.48,160.0,45.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.57,1.2,29.7,24.4,77.5,0.22,152.4,57.0,1.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.67,1.1,29.7,24.4,79.9,0.76,188.0,56.0,0.0,30.9,6
8,2.0,3,1.0,45.0,1.0,0.74,1.2,29.8,24.4,81.3,1.09,162.6,66.0,0.0,30.9,6
8,2.0,3,1.0,65.0,1.0,0.68,1.1,29.8,24.4,82.9,0.16,165.1,78.0,1.0,30.9,5
8,2.0,3,1.0,25.0,1.0,0.68,1.1,30.2,24.4,78.8,0.24,167.6,58.0,1.0,30.9,5
8,2.0,3,1.0,55.0,2.0,0.57,1.2,30.0,24.4,79.4,0.12,157.5,57.0,1.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.68,1.3,30.4,24.4,78.1,0.19,172.7,59.0,1.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.73,1.3,30.2,24.4,73.7,0.11,165.1,60.0,0.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.67,1.2,29.9,24.4,74.9,0.26,167.6,65.0,1.0,30.9,6
8,2.0,3,1.0,25.0,1.0,0.75,1.4,26.9,24.4,61.1,0.18,175.3,90.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.6,1.2,25.9,24.4,65.2,0.13,152.4,44.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.69,1.7,25.8,24.4,65.7,0.25,160.0,72.0,0.0,30.9,6
8,2.0,3,1.0,35.0,2.0,0.69,1.3,25.8,24.4,64.9,0.15,165.1,54.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.93,1.3,25.6,24.4,64.8,0.06,172.7,51.0,0.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.66,1.3,26.5,24.4,62.9,0.02,160.0,70.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.6,1.3,26.9,24.4,60.0,0.02,152.4,40.0,0.0,30.9,6
8,2.0,3,1.0,25.0,1.0,0.75,1.4,27.4,24.4,59.2,0.03,170.2,65.0,0.0,30.9,6
8,2.0,3,1.0,45.0,1.0,0.75,1.3,27.3,24.4,58.2,0.04,160.0,62.0,0.0,30.9,5
8,2.0,3,1.0,55.0,1.0,0.66,1.6,27.2,24.4,58.1,0.03,170.2,84.0,0.0,30.9,6
8,2.0,3,1.0,65.0,1.0,0.75,1.6,26.9,24.4,57.6,0.01,171.0,70.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.59,1.3,26.4,24.4,60.8,0.04,152.4,50.0,0.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.75,1.4,25.9,24.4,64.5,0.12,177.8,79.0,0.0,30.9,6
8,2.0,3,1.0,45.0,1.0,0.75,1.3,26.0,24.4,64.4,0.16,165.0,71.0,0.0,30.9,5
8,2.0,3,1.0,25.0,1.0,0.66,1.6,25.6,24.4,64.0,0.06,172.7,62.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.6,1.3,25.4,24.4,66.2,0.09,170.2,52.0,0.0,30.9,5
8,2.0,3,1.0,55.0,2.0,0.65,1.1,28.2,24.4,60.3,0.2,152.4,60.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.6,1.1,28.2,24.4,59.5,0.18,157.5,63.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.58,1.6,28.3,24.4,59.1,0.25,160.0,80.0,0.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.66,1.1,28.1,24.4,59.2,1.4,172.7,65.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.83,1.3,27.5,24.4,60.6,0.54,154.9,50.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.59,1.2,27.2,24.4,61.4,0.3,162.6,55.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.6,1.2,27.1,24.4,61.6,0.23,172.7,63.0,0.0,30.9,5
8,2.0,3,1.0,35.0,1.0,0.66,1.1,27.1,24.4,61.8,0.04,160.0,53.0,0.0,30.9,5
8,2.0,3,1.0,35.0,2.0,0.61,1.1,27.2,24.4,61.0,0.23,152.4,52.0,0.0,30.9,5
8,2.0,3,1.0,45.0,2.0,0.57,1.3,26.9,24.4,61.4,0.02,162.6,75.0,0.0,30.9,5
8,2.0,3,1.0,25.0,1.0,0.75,1.1,26.9,24.4,62.1,0.02,172.7,72.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.6,1.3,26.9,24.4,62.0,0.17,160.0,55.0,0.0,30.9,5
8,2.0,3,1.0,35.0,1.0,0.71,1.3,27.2,24.4,61.5,0.14,165.1,75.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.61,1.3,27.4,24.4,60.3,1.34,160.0,50.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.59,1.1,27.4,24.4,60.4,0.39,160.0,55.0,0.0,30.9,5
8,2.0,3,1.0,45.0,1.0,0.67,1.1,27.5,24.4,60.8,0.19,177.8,84.0,0.0,30.9,6
8,2.0,3,1.0,35.0,1.0,0.77,1.1,27.4,24.4,60.4,0.18,165.1,65.0,0.0,30.9,5
8,2.0,3,1.0,45.0,1.0,0.78,1.1,27.8,24.4,59.5,0.47,160.0,65.0,0.0,30.9,6
8,2.0,3,1.0,25.0,1.0,0.71,1.1,28.3,24.4,57.3,0.23,182.9,75.0,0.0,30.9,5
8,2.0,3,1.0,45.0,1.0,0.75,1.5,28.1,24.4,66.1,0.31,170.2,70.0,0.0,30.9,6
8,2.0,3,1.0,45.0,1.0,0.7,1.4,28.0,24.4,65.0,0.42,170.2,70.0,0.0,30.9,6
8,2.0,3,1.0,25.0,1.0,0.69,1.3,27.3,24.4,65.8,1.0,165.1,60.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.55,1.1,26.6,24.4,65.7,0.04,152.4,48.0,0.0,30.9,6
8,2.0,3,1.0,25.0,2.0,0.6,1.1,26.4,24.4,67.3,0.05,162.6,60.0,0.0,30.9,5
8,2.0,3,1.0,25.0,1.0,0.75,1.1,26.3,24.4,66.6,0.06,185.4,85.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.63,1.1,26.3,24.4,66.6,0.06,152.4,51.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.63,1.3,26.2,24.4,67.4,0.06,157.5,45.0,0.0,30.9,3
8,2.0,3,1.0,25.0,2.0,0.63,1.3,26.5,24.4,66.2,0.04,170.2,61.0,0.0,30.9,5
8,2.0,3,1.0,25.0,2.0,0.69,1.1,26.2,24.4,67.2,0.03,167.6,60.0,0.0,30.9,5
8,2.0,3,0.0,25.0,1.0,0.74,1.1,27.1,24.4,64.2,0.47,180.3,92.0,0.0,30.9,6
8,2.0,3,0.0,25.0,1.0,0.68,1.1,27.1,24.4,64.4,0.56,170.2,65.0,0.0,30.9,6
8,2.0,3,0.0,35.0,1.0,0.68,1.2,27.2,24.4,63.4,0.26,175.0,90.0,0.0,30.9,6
8,2.0,3,0.0,35.0,1.0,0.74,1.1,26.3,24.4,64.3,0.11,181.0,78.0,0.0,30.9,6
8,2.0,3,0.0,35.0,2.0,0.53,1.2,26.1,24.4,64.7,0.08,154.9,51.0,0.0,30.9,6
8,2.0,3,0.0,45.0,2.0,0.6,1.1,26.3,24.4,60.9,0.77,162.6,58.0,0.0,30.9,6
8,2.0,3,0.0,45.0,1.0,0.68,1.1,26.0,24.4,64.6,0.14,165.1,70.0,0.0,30.9,6
8,2.0,3,0.0,35.0,1.0,0.74,1.2,25.6,24.4,64.0,0.4,175.3,70.0,0.0,30.9,6
8,2.0,3,0.0,35.0,2.0,0.59,1.1,25.4,24.4,56.2,0.16,154.9,50.0,0.0,30.9,6
8,2.0,3,0.0,25.0,1.0,0.79,1.1,24.9,24.4,57.5,0.18,177.8,65.0,0.0,30.9,6
8,2.0,3,0.0,25.0,2.0,0.59,1.2,25.2,24.4,57.2,0.14,150.0,52.0,0.0,30.9,6
8,2.0,3,0.0,25.0,1.0,0.79,1.2,24.9,24.4,56.9,0.21,170.2,62.0,0.0,30.9,6
8,2.0,3,0.0,25.0,1.0,0.79,1.2,24.3,24.4,57.3,0.14,172.7,58.0,0.0,30.9,6
8,2.0,3,0.0,25.0,1.0,0.73,1.2,24.3,24.4,58.8,0.14,167.6,82.0,0.0,30.9,6
8,2.0,3,0.0,25.0,2.0,0.59,1.1,24.8,24.4,58.1,0.1,152.4,52.0,0.0,30.9,6
8,2.0,3,0.0,25.0,2.0,0.66,1.2,25.2,24.4,57.5,0.14,162.6,52.0,0.0,30.9,6
8,2.0,3,0.0,35.0,2.0,0.57,1.2,25.2,24.4,56.1,0.14,157.5,58.0,0.0,30.9,6
8,2.0,3,0.0,25.0,2.0,0.57,1.4,26.0,24.4,60.2,0.24,157.5,57.0,0.0,30.9,6
8,2.0,3,0.0,35.0,2.0,0.53,1.3,25.3,24.4,62.7,0.1,159.0,57.0,0.0,30.9,5
8,2.0,3,0.0,35.0,1.0,0.75,1.1,24.7,24.4,62.5,0.12,167.6,63.0,0.0,30.9,6
8,2.0,3,0.0,35.0,2.0,0.61,1.1,23.8,24.4,63.2,0.21,160.0,70.0,0.0,30.9,5
